Source,Target,Type,Id,Label,Weight
4985,223,Undirected,3645,,3
5059,223,Undirected,3646,,1
5163,223,Undirected,3647,,1
5182,223,Undirected,3648,,2
5192,223,Undirected,3649,,1
5212,223,Undirected,3650,,1
5227,223,Undirected,3651,,1
5267,223,Undirected,3652,,4
5293,223,Undirected,3653,,1
5339,223,Undirected,3654,,2
5342,223,Undirected,3655,,2
5350,223,Undirected,3656,,1
5361,223,Undirected,3657,,2
5371,223,Undirected,3658,,3
5389,223,Undirected,3659,,1
5439,223,Undirected,3660,,1
5472,223,Undirected,3661,,1
5740,223,Undirected,3662,,1
5752,223,Undirected,3663,,1
5772,223,Undirected,3664,,1
6034,223,Undirected,3665,,2
6175,223,Undirected,3666,,2
6422,223,Undirected,3667,,1
6468,223,Undirected,3668,,2
6605,223,Undirected,3669,,1
6820,223,Undirected,3670,,1
6823,223,Undirected,3671,,1
6906,223,Undirected,3672,,5
6907,223,Undirected,3673,,4
6911,223,Undirected,3674,,5
6915,223,Undirected,3675,,1
6920,223,Undirected,3676,,1
6925,223,Undirected,3677,,1
6927,223,Undirected,3678,,2
6944,223,Undirected,3679,,2
7011,223,Undirected,3680,,2
7211,223,Undirected,3681,,2
7323,223,Undirected,3682,,2
7380,223,Undirected,3683,,3
7413,223,Undirected,3684,,3
7414,223,Undirected,3685,,4
7421,223,Undirected,3686,,3
1087,224,Undirected,3687,,1
1092,224,Undirected,3688,,1
1271,224,Undirected,3689,,1
1357,224,Undirected,3690,,1
1438,224,Undirected,3691,,1
1439,224,Undirected,3692,,1
1444,224,Undirected,3693,,1
1445,224,Undirected,3694,,1
1496,224,Undirected,3695,,1
1966,224,Undirected,3696,,2
1978,224,Undirected,3697,,2
2442,224,Undirected,3698,,1
2592,224,Undirected,3699,,1
2593,224,Undirected,3700,,1
3203,224,Undirected,3701,,1
3249,224,Undirected,3702,,1
3381,224,Undirected,3703,,1
3395,224,Undirected,3704,,1
3674,224,Undirected,3705,,1
3712,224,Undirected,3706,,1
3818,224,Undirected,3707,,2
3940,224,Undirected,3708,,1
3959,224,Undirected,3709,,1
4042,224,Undirected,3710,,1
4122,224,Undirected,3711,,1
4315,224,Undirected,3712,,1
4321,224,Undirected,3713,,1
4331,224,Undirected,3714,,2
4561,224,Undirected,3715,,2
4620,224,Undirected,3716,,1
4753,224,Undirected,3717,,1
4759,224,Undirected,3718,,1
4783,224,Undirected,3719,,1
4854,224,Undirected,3720,,1
4889,224,Undirected,3721,,1
4975,224,Undirected,3722,,2
4984,224,Undirected,3723,,2
4989,224,Undirected,3724,,1
5061,224,Undirected,3725,,2
5125,224,Undirected,3726,,1
5139,224,Undirected,3727,,1
5337,224,Undirected,3728,,3
5350,224,Undirected,3729,,2
5361,224,Undirected,3730,,3
5414,224,Undirected,3731,,1
5423,224,Undirected,3732,,2
5470,224,Undirected,3733,,1
5580,224,Undirected,3734,,1
5719,224,Undirected,3735,,1
5729,224,Undirected,3736,,2
5730,224,Undirected,3737,,5
6048,224,Undirected,3738,,1
6119,224,Undirected,3739,,1
6141,224,Undirected,3740,,1
6181,224,Undirected,3741,,1
6229,224,Undirected,3742,,1
6264,224,Undirected,3743,,3
6313,224,Undirected,3744,,2
6409,224,Undirected,3745,,2
6440,224,Undirected,3746,,1
6473,224,Undirected,3747,,4
6517,224,Undirected,3748,,1
6558,224,Undirected,3749,,1
6569,224,Undirected,3750,,1
6619,224,Undirected,3751,,1
6700,224,Undirected,3752,,1
6712,224,Undirected,3753,,1
6800,224,Undirected,3754,,2
6824,224,Undirected,3755,,2
6861,224,Undirected,3756,,1
6915,224,Undirected,3757,,3
6916,224,Undirected,3758,,3
6965,224,Undirected,3759,,1
6966,224,Undirected,3760,,2
7037,224,Undirected,3761,,1
7076,224,Undirected,3762,,3
7093,224,Undirected,3763,,1
7096,224,Undirected,3764,,1
7113,224,Undirected,3765,,1
7169,224,Undirected,3766,,1
7186,224,Undirected,3767,,1
7231,224,Undirected,3768,,2
7240,224,Undirected,3769,,3
7251,224,Undirected,3770,,1
7269,224,Undirected,3771,,2
7279,224,Undirected,3772,,1
7288,224,Undirected,3773,,1
7301,224,Undirected,3774,,1
7302,224,Undirected,3775,,2
7330,224,Undirected,3776,,1
7331,224,Undirected,3777,,2
7359,224,Undirected,3778,,2
7362,224,Undirected,3779,,1
7364,224,Undirected,3780,,2
7374,224,Undirected,3781,,2
7384,224,Undirected,3782,,1
7390,224,Undirected,3783,,1
7399,224,Undirected,3784,,3
7401,224,Undirected,3785,,1
7406,224,Undirected,3786,,3
7410,224,Undirected,3787,,2
7438,224,Undirected,3788,,3
7444,224,Undirected,3789,,3
7446,224,Undirected,3790,,4
7455,224,Undirected,3791,,4
7458,224,Undirected,3792,,2
7462,224,Undirected,3793,,1
7472,224,Undirected,3794,,1
7475,224,Undirected,3795,,2
226,225,Undirected,3796,,1
395,229,Undirected,3797,,1
492,229,Undirected,3798,,1
493,229,Undirected,3799,,1
1244,229,Undirected,3800,,1
3400,229,Undirected,3801,,1
4526,229,Undirected,3802,,1
4598,229,Undirected,3803,,1
4651,229,Undirected,3804,,1
4701,229,Undirected,3805,,1
4990,229,Undirected,3806,,2
5128,229,Undirected,3807,,2
5904,229,Undirected,3808,,1
6397,229,Undirected,3809,,1
6990,229,Undirected,3810,,1
5344,230,Undirected,3811,,4
5344,232,Undirected,3812,,10
7006,232,Undirected,3813,,4
7021,232,Undirected,3814,,2
7039,232,Undirected,3815,,1
7271,232,Undirected,3816,,2
884,234,Undirected,3817,,2
885,234,Undirected,3818,,1
4755,234,Undirected,3819,,2
6918,234,Undirected,3820,,3
6923,234,Undirected,3821,,2
7286,234,Undirected,3822,,1
7294,234,Undirected,3823,,1
1689,235,Undirected,3824,,4
1690,235,Undirected,3825,,1
4419,235,Undirected,3826,,1
4422,235,Undirected,3827,,3
4423,235,Undirected,3828,,1
4469,235,Undirected,3829,,1
4590,235,Undirected,3830,,1
4782,235,Undirected,3831,,1
4806,235,Undirected,3832,,1
5040,235,Undirected,3833,,2
5144,235,Undirected,3834,,7
5797,235,Undirected,3835,,1
6153,235,Undirected,3836,,3
6175,235,Undirected,3837,,1
6880,235,Undirected,3838,,4
6881,235,Undirected,3839,,1
6893,235,Undirected,3840,,2
6944,235,Undirected,3841,,4
6965,235,Undirected,3842,,1
238,237,Undirected,3843,,1
691,238,Undirected,3844,,1
3196,238,Undirected,3845,,1
3233,238,Undirected,3846,,1
240,239,Undirected,3847,,1
241,239,Undirected,3848,,1
4609,240,Undirected,3849,,1
4610,240,Undirected,3850,,1
6976,240,Undirected,3851,,1
243,242,Undirected,3852,,1
244,242,Undirected,3853,,1
245,242,Undirected,3854,,1
2332,242,Undirected,3855,,3
3050,242,Undirected,3856,,1
3051,242,Undirected,3857,,1
4215,242,Undirected,3858,,1
4216,242,Undirected,3859,,1
4784,242,Undirected,3860,,3
4885,242,Undirected,3861,,2
977,243,Undirected,3862,,1
311,244,Undirected,3863,,1
3402,244,Undirected,3864,,1
3466,244,Undirected,3865,,1
4629,244,Undirected,3866,,1
5231,244,Undirected,3867,,3
6463,244,Undirected,3868,,1
7096,244,Undirected,3869,,5
1084,245,Undirected,3870,,1
1773,245,Undirected,3871,,1
2577,245,Undirected,3872,,1
4250,245,Undirected,3873,,2
4688,245,Undirected,3874,,1
4728,245,Undirected,3875,,1
4877,245,Undirected,3876,,2
5743,245,Undirected,3877,,1
5986,245,Undirected,3878,,1
6508,245,Undirected,3879,,1
6775,245,Undirected,3880,,1
6796,245,Undirected,3881,,2
7335,245,Undirected,3882,,1
247,246,Undirected,3883,,1
248,246,Undirected,3884,,1
4783,248,Undirected,3885,,1
7378,248,Undirected,3886,,5
250,249,Undirected,3887,,2
251,249,Undirected,3888,,1
252,249,Undirected,3889,,1
253,249,Undirected,3890,,1
254,249,Undirected,3891,,1
255,249,Undirected,3892,,1
256,249,Undirected,3893,,1
257,249,Undirected,3894,,1
258,249,Undirected,3895,,1
259,249,Undirected,3896,,1
260,249,Undirected,3897,,1
261,249,Undirected,3898,,1
2561,249,Undirected,3899,,1
2973,249,Undirected,3900,,1
3083,250,Undirected,3901,,2
3116,250,Undirected,3902,,2
3275,250,Undirected,3903,,2
3557,250,Undirected,3904,,1
4049,250,Undirected,3905,,4
4438,250,Undirected,3906,,2
4527,250,Undirected,3907,,5
4531,250,Undirected,3908,,5
4688,250,Undirected,3909,,1
5663,250,Undirected,3910,,3
5816,250,Undirected,3911,,1
5877,250,Undirected,3912,,2
5907,250,Undirected,3913,,1
6242,250,Undirected,3914,,2
6277,250,Undirected,3915,,1
6642,250,Undirected,3916,,1
6643,250,Undirected,3917,,1
6659,250,Undirected,3918,,1
6664,250,Undirected,3919,,1
6818,250,Undirected,3920,,1
6907,250,Undirected,3921,,3
7040,250,Undirected,3922,,1
7056,250,Undirected,3923,,1
7186,250,Undirected,3924,,1
3198,251,Undirected,3925,,1
1790,252,Undirected,3926,,7
1791,252,Undirected,3927,,1
2107,252,Undirected,3928,,6
2108,252,Undirected,3929,,1
3233,252,Undirected,3930,,3
612,253,Undirected,3931,,3
613,253,Undirected,3932,,1
614,253,Undirected,3933,,2
615,253,Undirected,3934,,1
1359,253,Undirected,3935,,1
1360,253,Undirected,3936,,1
1361,253,Undirected,3937,,3
1362,253,Undirected,3938,,1
1363,253,Undirected,3939,,1
1364,253,Undirected,3940,,1
1365,253,Undirected,3941,,1
3158,253,Undirected,3942,,7
3159,253,Undirected,3943,,1
3160,253,Undirected,3944,,2
3021,254,Undirected,3945,,1
3102,254,Undirected,3946,,5
3103,254,Undirected,3947,,1
3104,254,Undirected,3948,,1
3140,254,Undirected,3949,,3
3141,254,Undirected,3950,,3
3522,254,Undirected,3951,,1
3564,254,Undirected,3952,,3
3753,254,Undirected,3953,,3
4422,254,Undirected,3954,,8
5358,254,Undirected,3955,,12
6303,254,Undirected,3956,,1
6250,256,Undirected,3957,,3
6712,256,Undirected,3958,,2
6900,256,Undirected,3959,,1
2019,258,Undirected,3960,,2
2020,258,Undirected,3961,,1
2021,258,Undirected,3962,,1
2631,258,Undirected,3963,,2
3776,259,Undirected,3964,,1
3790,259,Undirected,3965,,1
4050,259,Undirected,3966,,1
5059,259,Undirected,3967,,5
5711,259,Undirected,3968,,3
6122,259,Undirected,3969,,2
3887,260,Undirected,3970,,2
6141,260,Undirected,3971,,6
6816,260,Undirected,3972,,2
6819,260,Undirected,3973,,1
6891,260,Undirected,3974,,1
6934,260,Undirected,3975,,1
4178,261,Undirected,3976,,1
5927,261,Undirected,3977,,2
2065,263,Undirected,3978,,1
3700,263,Undirected,3979,,1
6140,263,Undirected,3980,,1
266,265,Undirected,3981,,1
334,265,Undirected,3982,,1
1552,265,Undirected,3983,,2
712,266,Undirected,3984,,1
713,266,Undirected,3985,,1
2579,266,Undirected,3986,,3
2596,266,Undirected,3987,,1
2650,266,Undirected,3988,,6
2806,266,Undirected,3989,,3
3845,266,Undirected,3990,,2
4615,266,Undirected,3991,,4
4741,266,Undirected,3992,,2
5028,266,Undirected,3993,,2
5310,266,Undirected,3994,,1
5348,266,Undirected,3995,,5
482,268,Undirected,3996,,1
502,268,Undirected,3997,,3
864,268,Undirected,3998,,3
1498,268,Undirected,3999,,7
6725,268,Undirected,4000,,3
6737,268,Undirected,4001,,2
6738,268,Undirected,4002,,1
6741,268,Undirected,4003,,5
7008,268,Undirected,4004,,1
7009,268,Undirected,4005,,1
7021,268,Undirected,4006,,1
269,269,Undirected,4007,,1
270,269,Undirected,4008,,1
271,269,Undirected,4009,,1
1219,269,Undirected,4010,,1
2604,269,Undirected,4011,,1
3399,269,Undirected,4012,,4
3748,269,Undirected,4013,,4
3766,269,Undirected,4014,,2
4043,269,Undirected,4015,,2
4140,269,Undirected,4016,,1
4285,269,Undirected,4017,,1
4874,269,Undirected,4018,,1
5023,269,Undirected,4019,,3
3160,273,Undirected,4020,,1
3806,273,Undirected,4021,,2
5125,273,Undirected,4022,,1
274,274,Undirected,4023,,3
7135,274,Undirected,4024,,1
7330,274,Undirected,4025,,1
3588,276,Undirected,4026,,4
3807,276,Undirected,4027,,1
3999,276,Undirected,4028,,2
4469,276,Undirected,4029,,1
4561,276,Undirected,4030,,1
4584,276,Undirected,4031,,2
4599,276,Undirected,4032,,2
4636,276,Undirected,4033,,1
4818,276,Undirected,4034,,1
5892,276,Undirected,4035,,1
5893,276,Undirected,4036,,1
5937,276,Undirected,4037,,1
6145,276,Undirected,4038,,2
6328,276,Undirected,4039,,1
6445,276,Undirected,4040,,1
6452,276,Undirected,4041,,1
6554,276,Undirected,4042,,1
1991,277,Undirected,4043,,1
2635,277,Undirected,4044,,1
3131,277,Undirected,4045,,1
4564,277,Undirected,4046,,4
4740,277,Undirected,4047,,1
5112,277,Undirected,4048,,3
450,278,Undirected,4049,,4
467,278,Undirected,4050,,5
468,278,Undirected,4051,,3
469,278,Undirected,4052,,1
470,278,Undirected,4053,,1
471,278,Undirected,4054,,1
546,278,Undirected,4055,,5
615,278,Undirected,4056,,5
1052,278,Undirected,4057,,1
1593,278,Undirected,4058,,3
1594,278,Undirected,4059,,2
1595,278,Undirected,4060,,1
1641,278,Undirected,4061,,4
1727,278,Undirected,4062,,4
1728,278,Undirected,4063,,1
2106,278,Undirected,4064,,2
2324,278,Undirected,4065,,2
3281,278,Undirected,4066,,4
4254,278,Undirected,4067,,2
4255,278,Undirected,4068,,1
4584,278,Undirected,4069,,1
4695,278,Undirected,4070,,1
4825,278,Undirected,4071,,2
4849,278,Undirected,4072,,1
4898,278,Undirected,4073,,4
4935,278,Undirected,4074,,1
4973,278,Undirected,4075,,1
5015,278,Undirected,4076,,3
5134,278,Undirected,4077,,2
5257,278,Undirected,4078,,3
6918,278,Undirected,4079,,6
6944,278,Undirected,4080,,4
6966,278,Undirected,4081,,3
6967,278,Undirected,4082,,3
832,279,Undirected,4083,,1
1548,279,Undirected,4084,,2
1682,279,Undirected,4085,,1
2264,279,Undirected,4086,,1
4122,279,Undirected,4087,,1
4213,279,Undirected,4088,,1
4253,279,Undirected,4089,,1
4323,279,Undirected,4090,,2
4394,279,Undirected,4091,,2
4452,279,Undirected,4092,,1
4569,279,Undirected,4093,,1
4824,279,Undirected,4094,,2
4827,279,Undirected,4095,,2
4841,279,Undirected,4096,,1
4848,279,Undirected,4097,,1
4871,279,Undirected,4098,,1
4886,279,Undirected,4099,,1
5030,279,Undirected,4100,,2
5040,279,Undirected,4101,,3
5072,279,Undirected,4102,,1
5073,279,Undirected,4103,,1
5074,279,Undirected,4104,,1
5092,279,Undirected,4105,,1
5100,279,Undirected,4106,,5
5103,279,Undirected,4107,,1
5108,279,Undirected,4108,,3
5112,279,Undirected,4109,,2
5115,279,Undirected,4110,,1
5117,279,Undirected,4111,,6
5152,279,Undirected,4112,,1
5153,279,Undirected,4113,,1
5154,279,Undirected,4114,,2
5166,279,Undirected,4115,,1
5167,279,Undirected,4116,,1
5168,279,Undirected,4117,,1
5191,279,Undirected,4118,,2
5253,279,Undirected,4119,,5
5254,279,Undirected,4120,,1
5257,279,Undirected,4121,,3
5316,279,Undirected,4122,,3
5317,279,Undirected,4123,,1
6911,279,Undirected,4124,,3
6925,279,Undirected,4125,,5
6949,279,Undirected,4126,,1
6950,279,Undirected,4127,,1
628,281,Undirected,4128,,1
728,281,Undirected,4129,,1
1200,281,Undirected,4130,,1
2433,281,Undirected,4131,,2
3850,281,Undirected,4132,,2
3851,281,Undirected,4133,,1
4027,281,Undirected,4134,,1
4092,281,Undirected,4135,,1
4423,281,Undirected,4136,,1
4956,281,Undirected,4137,,2
5012,281,Undirected,4138,,1
5113,281,Undirected,4139,,2
5115,281,Undirected,4140,,2
5233,281,Undirected,4141,,4
6648,281,Undirected,4142,,1
6723,281,Undirected,4143,,1
6840,281,Undirected,4144,,4
6876,281,Undirected,4145,,2
6906,281,Undirected,4146,,2
6919,281,Undirected,4147,,2
6927,281,Undirected,4148,,2
6951,281,Undirected,4149,,1
7003,281,Undirected,4150,,1
7010,281,Undirected,4151,,1
7056,281,Undirected,4152,,1
7086,281,Undirected,4153,,1
7142,281,Undirected,4154,,1
7143,281,Undirected,4155,,2
7145,281,Undirected,4156,,1
7146,281,Undirected,4157,,3
7155,281,Undirected,4158,,1
7157,281,Undirected,4159,,1
7161,281,Undirected,4160,,1
7170,281,Undirected,4161,,1
7203,281,Undirected,4162,,1
7295,281,Undirected,4163,,1
7309,281,Undirected,4164,,1
7343,281,Undirected,4165,,1
7360,281,Undirected,4166,,1
7363,281,Undirected,4167,,2
7373,281,Undirected,4168,,1
7447,281,Undirected,4169,,3
2466,283,Undirected,4170,,1
2880,283,Undirected,4171,,2
2881,283,Undirected,4172,,1
3089,283,Undirected,4173,,1
3137,283,Undirected,4174,,3
3160,283,Undirected,4175,,2
4396,283,Undirected,4176,,1
4428,283,Undirected,4177,,1
4598,283,Undirected,4178,,4
4710,283,Undirected,4179,,1
4841,283,Undirected,4180,,1
5026,283,Undirected,4181,,2
5256,283,Undirected,4182,,1
5273,283,Undirected,4183,,2
5438,283,Undirected,4184,,3
5461,283,Undirected,4185,,2
5463,283,Undirected,4186,,2
5518,283,Undirected,4187,,3
5542,283,Undirected,4188,,2
5543,283,Undirected,4189,,1
5586,283,Undirected,4190,,2
5701,283,Undirected,4191,,1
5739,283,Undirected,4192,,1
5809,283,Undirected,4193,,2
5848,283,Undirected,4194,,1
5943,283,Undirected,4195,,1
5954,283,Undirected,4196,,2
6009,283,Undirected,4197,,1
6014,283,Undirected,4198,,2
6142,283,Undirected,4199,,1
6303,283,Undirected,4200,,1
6307,283,Undirected,4201,,1
6308,283,Undirected,4202,,1
6377,283,Undirected,4203,,1
6378,283,Undirected,4204,,1
6400,283,Undirected,4205,,2
6486,283,Undirected,4206,,1
6487,283,Undirected,4207,,3
6566,283,Undirected,4208,,2
6567,283,Undirected,4209,,1
6576,283,Undirected,4210,,2
6643,283,Undirected,4211,,1
6685,283,Undirected,4212,,1
6746,283,Undirected,4213,,2
6800,283,Undirected,4214,,1
6840,283,Undirected,4215,,3
6890,283,Undirected,4216,,3
6900,283,Undirected,4217,,1
6954,283,Undirected,4218,,2
284,284,Undirected,4219,,1
285,284,Undirected,4220,,1
1694,286,Undirected,4221,,2
1695,286,Undirected,4222,,1
1700,286,Undirected,4223,,1
4904,286,Undirected,4224,,1
288,287,Undirected,4225,,3
519,287,Undirected,4226,,2
615,287,Undirected,4227,,4
4161,287,Undirected,4228,,2
1635,288,Undirected,4229,,2
1991,288,Undirected,4230,,1
2053,288,Undirected,4231,,2
2197,288,Undirected,4232,,2
2352,288,Undirected,4233,,1
3189,288,Undirected,4234,,3
1845,290,Undirected,4235,,1
2559,290,Undirected,4236,,1
4935,290,Undirected,4237,,3
5341,290,Undirected,4238,,1
5414,290,Undirected,4239,,3
5434,290,Undirected,4240,,5
5438,290,Undirected,4241,,1
5469,290,Undirected,4242,,6
6890,290,Undirected,4243,,1
7177,290,Undirected,4244,,4
839,291,Undirected,4245,,1
1879,291,Undirected,4246,,1
2364,291,Undirected,4247,,1
2365,291,Undirected,4248,,1
2834,291,Undirected,4249,,2
4539,291,Undirected,4250,,1
4624,291,Undirected,4251,,1
4728,291,Undirected,4252,,1
5268,291,Undirected,4253,,1
293,292,Undirected,4254,,1
294,292,Undirected,4255,,1
1625,293,Undirected,4256,,1
5099,293,Undirected,4257,,1
297,296,Undirected,4258,,3
298,296,Undirected,4259,,1
299,296,Undirected,4260,,1
2101,296,Undirected,4261,,4
1214,297,Undirected,4262,,1
2323,297,Undirected,4263,,2
2324,297,Undirected,4264,,1
2555,297,Undirected,4265,,2
2701,297,Undirected,4266,,1
3646,297,Undirected,4267,,1
4153,297,Undirected,4268,,1
4597,297,Undirected,4269,,1
4598,297,Undirected,4270,,1
4737,297,Undirected,4271,,3
4864,297,Undirected,4272,,2
5210,297,Undirected,4273,,2
5344,297,Undirected,4274,,1
5405,297,Undirected,4275,,1
5507,297,Undirected,4276,,1
5555,297,Undirected,4277,,1
5658,297,Undirected,4278,,1
5659,297,Undirected,4279,,1
6880,297,Undirected,4280,,3
6932,297,Undirected,4281,,3
3220,298,Undirected,4282,,1
2539,299,Undirected,4283,,3
300,300,Undirected,4284,,3
301,300,Undirected,4285,,1
302,300,Undirected,4286,,1
1221,300,Undirected,4287,,1
2485,300,Undirected,4288,,1
2486,300,Undirected,4289,,1
2487,300,Undirected,4290,,1
3313,300,Undirected,4291,,1
4446,300,Undirected,4292,,1
4688,300,Undirected,4293,,4
4772,300,Undirected,4294,,1
3170,301,Undirected,4295,,1
304,303,Undirected,4296,,2
305,303,Undirected,4297,,1
2638,303,Undirected,4298,,1
3766,303,Undirected,4299,,2
4653,303,Undirected,4300,,3
4668,303,Undirected,4301,,1
2229,304,Undirected,4302,,1
2802,304,Undirected,4303,,2
3225,304,Undirected,4304,,1
3845,304,Undirected,4305,,1
5134,304,Undirected,4306,,5
5135,304,Undirected,4307,,1
3310,305,Undirected,4308,,1
4128,305,Undirected,4309,,1
7203,306,Undirected,4310,,3
2288,307,Undirected,4311,,1
2289,307,Undirected,4312,,1
2290,307,Undirected,4313,,1
4975,307,Undirected,4314,,2
4976,307,Undirected,4315,,1
4990,307,Undirected,4316,,1
1636,309,Undirected,4317,,1
4679,309,Undirected,4318,,1
4975,309,Undirected,4319,,3
5749,309,Undirected,4320,,2
6070,309,Undirected,4321,,1
6209,309,Undirected,4322,,1
6394,309,Undirected,4323,,1
6442,309,Undirected,4324,,3
6774,309,Undirected,4325,,1
6968,309,Undirected,4326,,1
7037,309,Undirected,4327,,5
2051,310,Undirected,4328,,2
4584,310,Undirected,4329,,1
4628,310,Undirected,4330,,2
5005,310,Undirected,4331,,1
5626,310,Undirected,4332,,3
5802,310,Undirected,4333,,1
6888,310,Undirected,4334,,1
3833,312,Undirected,4335,,3
4084,312,Undirected,4336,,1
4246,312,Undirected,4337,,1
4452,312,Undirected,4338,,1
4516,312,Undirected,4339,,2
5438,312,Undirected,4340,,1
5547,312,Undirected,4341,,1
5580,312,Undirected,4342,,1
5940,312,Undirected,4343,,2
6466,312,Undirected,4344,,1
1220,313,Undirected,4345,,1
1293,313,Undirected,4346,,1
1659,313,Undirected,4347,,1
1714,313,Undirected,4348,,1
1997,313,Undirected,4349,,1
3233,313,Undirected,4350,,2
5334,313,Undirected,4351,,1
5339,313,Undirected,4352,,1
5343,313,Undirected,4353,,1
5422,313,Undirected,4354,,1
5423,313,Undirected,4355,,2
5469,313,Undirected,4356,,1
5496,313,Undirected,4357,,1
5539,313,Undirected,4358,,1
6642,313,Undirected,4359,,1
6801,313,Undirected,4360,,2
6825,313,Undirected,4361,,1
6885,313,Undirected,4362,,1
6965,313,Undirected,4363,,1
7155,313,Undirected,4364,,1
7204,313,Undirected,4365,,1
7282,313,Undirected,4366,,1
7316,313,Undirected,4367,,1
7324,313,Undirected,4368,,1
7342,313,Undirected,4369,,1
7344,313,Undirected,4370,,1
7356,313,Undirected,4371,,1
7367,313,Undirected,4372,,1
7375,313,Undirected,4373,,1
7379,313,Undirected,4374,,2
7392,313,Undirected,4375,,1
7399,313,Undirected,4376,,1
7403,313,Undirected,4377,,1
7407,313,Undirected,4378,,1
7410,313,Undirected,4379,,3
